post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:hubwoo_ecomm_invalid_pro,meta:hubwoo_ecomm_pro_id,meta:mc4wp_updated_at,meta:total_sales,meta:attribute_pa_colour,meta:attribute_pa_seats,meta:attribute_pa_size,meta:attribute_pa_upholstery,meta:attribute_sizes,attribute:brands,attribute_data:brands,attribute_default:brands,attribute:pa_abrasion-test,attribute_data:pa_abrasion-test,attribute_default:pa_abrasion-test,attribute:pa_availability,attribute_data:pa_availability,attribute_default:pa_availability,attribute:pa_back,attribute_data:pa_back,attribute_default:pa_back,attribute:pa_base,attribute_data:pa_base,attribute_default:pa_base,attribute:pa_bed-size,attribute_data:pa_bed-size,attribute_default:pa_bed-size,attribute:pa_body,attribute_data:pa_body,attribute_default:pa_body,attribute:pa_brand-name,attribute_data:pa_brand-name,attribute_default:pa_brand-name,attribute:pa_brands,attribute_data:pa_brands,attribute_default:pa_brands,attribute:pa_clasps,attribute_data:pa_clasps,attribute_default:pa_clasps,attribute:pa_collection,attribute_data:pa_collection,attribute_default:pa_collection,attribute:pa_colour,attribute_data:pa_colour,attribute_default:pa_colour,attribute:pa_composition,attribute_data:pa_composition,attribute_default:pa_composition,attribute:pa_delivery,attribute_data:pa_delivery,attribute_default:pa_delivery,attribute:pa_design,attribute_data:pa_design,attribute_default:pa_design,attribute:pa_design-name,attribute_data:pa_design-name,attribute_default:pa_design-name,attribute:pa_design-style,attribute_data:pa_design-style,attribute_default:pa_design-style,attribute:pa_detailing,attribute_data:pa_detailing,attribute_default:pa_detailing,attribute:pa_end-use,attribute_data:pa_end-use,attribute_default:pa_end-use,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_feet,attribute_data:pa_feet,attribute_default:pa_feet,attribute:pa_fill,attribute_data:pa_fill,attribute_default:pa_fill,attribute:pa_frame,attribute_data:pa_frame,attribute_default:pa_frame,attribute:pa_frame-and-legs,attribute_data:pa_frame-and-legs,attribute_default:pa_frame-and-legs,attribute:pa_handles,attribute_data:pa_handles,attribute_default:pa_handles,attribute:pa_horizontal-pattern-repeat,attribute_data:pa_horizontal-pattern-repeat,attribute_default:pa_horizontal-pattern-repeat,attribute:pa_inslay,attribute_data:pa_inslay,attribute_default:pa_inslay,attribute:pa_leather,attribute_data:pa_leather,attribute_default:pa_leather,attribute:pa_legs,attribute_data:pa_legs,attribute_default:pa_legs,attribute:pa_legs-colour,attribute_data:pa_legs-colour,attribute_default:pa_legs-colour,attribute:pa_match,attribute_data:pa_match,attribute_default:pa_match,attribute:pa_material,attribute_data:pa_material,attribute_default:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute_default:pa_metal,attribute:pa_origin,attribute_data:pa_origin,attribute_default:pa_origin,attribute:pa_pattern,attribute_data:pa_pattern,attribute_default:pa_pattern,attribute:pa_pattern-repeat,attribute_data:pa_pattern-repeat,attribute_default:pa_pattern-repeat,attribute:pa_roll-length,attribute_data:pa_roll-length,attribute_default:pa_roll-length,attribute:pa_rub-test,attribute_data:pa_rub-test,attribute_default:pa_rub-test,attribute:pa_seat-and-back,attribute_data:pa_seat-and-back,attribute_default:pa_seat-and-back,attribute:pa_seats,attribute_data:pa_seats,attribute_default:pa_seats,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sold-by,attribute_data:pa_sold-by,attribute_default:pa_sold-by,attribute:pa_table-materials,attribute_data:pa_table-materials,attribute_default:pa_table-materials,attribute:pa_tabletop,attribute_data:pa_tabletop,attribute_default:pa_tabletop,attribute:pa_top,attribute_data:pa_top,attribute_default:pa_top,attribute:pa_upholstery,attribute_data:pa_upholstery,attribute_default:pa_upholstery,attribute:pa_upholstry,attribute_data:pa_upholstry,attribute_default:pa_upholstry,attribute:pa_vertical-pattern-repeat,attribute_data:pa_vertical-pattern-repeat,attribute_default:pa_vertical-pattern-repeat,attribute:pa_wide-width,attribute_data:pa_wide-width,attribute_default:pa_wide-width,attribute:pa_width,attribute_data:pa_width,attribute_default:pa_width,attribute:pa_wood,attribute_data:pa_wood,attribute_default:pa_wood,attribute:sizes,attribute_data:sizes,attribute_default:sizes
"Christian Lacroix Fabric L Aveu",christian-lacroix-fabric-l-aveu,,999534988,"A shaded geometric jacquard weave in tones of undulating colour, with a soft and luxurious shimmer. This unique Christian Lacroix design is available in two colourways and is ideal for curtains, blinds, bedcovers and light upholstery.","<h1>fabric guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics, please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/INSPIRY-FABRIC-CARE.pdf""><span style=color:#696969;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FCL7040-01-P,,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7040-01.jpg ! alt : Christian Lacroix Fabric L Aveu ! title : Christian Lacroix Fabric L Aveu 1 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-aveu/,,,,,,,,,,,,variable,,"Fabric > Curtains",,,yes,,2022-03-18T06:32:52+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"Christian Lacroix Fabric",1|1|0,,,,,"Paradis Barbares",2|1|0,,Bourgeon|Printemps,4|1|1,Bourgeon,"72% Viscose 20% Nylon 8% Polyester",7|1|0,,Free,16|1|0,,,,,"L Aveu",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories, Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,35.5Cm,9|1|0,,,,,,,,,,,,,,"Straight March",13|1|0,,,,,,,,"Designed By The House Of Christian Lacroix In Paris, Shipped From The Uk",14|1|0,,Geometric,6|1|0,,,,,,,,"20000 Martindale",12|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88Cm,8|1|0,,,,,142Cm,10|1|0,,,,,,,
"Christian Lacroix Fabric L Aveu - Bourgeon",variation-999535550-of-christian-lacroix-fabric-l-aveu,999534988,999535552,,"Colour: Bourgeon",publish,,0,"2022-04-17 10:47:45",1049,closed,FCL7040-01,FCL7040-01-P,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7040-01-1.jpg ! alt :  ! title : FCL7040-01 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-aveu/,,,,,,,,,,,,,,,,"Free Shipping",,1416859650,,0,Bourgeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric L Aveu - Printemps",variation-999535552-of-christian-lacroix-fabric-l-aveu,999534988,999535554,,"Colour: Printemps",publish,,0,"2022-04-17 10:47:46",1049,closed,FCL7040-02,FCL7040-01-P,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7040-02.jpg ! alt :  ! title : FCL7040-02 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-aveu/,,,,,,,,,,,,,,,,"Free Shipping",,1416853418,,0,Printemps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric L Eden",christian-lacroix-fabric-l-eden,,999534990,"A classic scene of intricate botanicals that is incredibly detailed and textural is given the Maison Christian Lacroix treatment. Woven with linen this jacquard fabric drapes beautifully for statement curtaining and is also great for cushions, bedcovers and upholstery. In two serene colourways.","<h1>fabric guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics, please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/INSPIRY-FABRIC-CARE.pdf""><span style=color:#696969;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FCL7041-01-P,,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7041-01.jpg ! alt : Christian Lacroix Fabric L Eden ! title : Christian Lacroix Fabric L Eden 1 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-eden/,,,,,,,,,,,,variable,,"Fabric > Curtains",,,yes,,2022-03-18T06:32:52+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"Christian Lacroix Fabric",1|1|0,,,,,"Paradis Barbares",2|1|0,,"Bleu Nigelle|Bois De Rose",4|1|1,"Bois De Rose","31% Linen 30% Polyester 30% Viscose 9% Acrylic",7|1|0,,Free,16|1|0,,,,,"L Eden",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories, Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,47Cm,9|1|0,,,,,,,,,,,,,,"Straight March",13|1|0,,,,,,,,"Designed By The House Of Christian Lacroix In Paris, Shipped From The Uk",14|1|0,,"Animals / Nature / Insects",6|1|0,,,,,,,,"20000 Martindale",12|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45Cm,8|1|0,,,,,142Cm,10|1|0,,,,,,,
"Christian Lacroix Fabric L Eden - Bois De Rose",variation-999535554-of-christian-lacroix-fabric-l-eden,999534990,999535557,,"Colour: Bois De Rose",publish,,0,"2022-04-17 10:47:48",1049,closed,FCL7041-01,FCL7041-01-P,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7041-01-1.jpg ! alt :  ! title : FCL7041-01 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-eden/,,,,,,,,,,,,,,,,"Free Shipping",,1416857448,,0,"Bois De Rose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric L Eden - Bleu Nigelle",variation-999535556-of-christian-lacroix-fabric-l-eden,999534990,999535559,,"Colour: Bleu Nigelle",publish,,0,"2022-04-17 10:47:48",1049,closed,FCL7041-02,FCL7041-01-P,,no,no,,516,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7041-02.jpg ! alt :  ! title : FCL7041-02 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-l-eden/,,,,,,,,,,,,,,,,"Free Shipping",,1416852101,,0,"Bleu Nigelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric La Rocelle",christian-lacroix-fabric-la-rocelle,,999534992,"An elegant textured boucle weave with a wool blend yarn designed to effortlessly coordinate with Maison Christian Lacroix fabric and wallpaper collections. Available in four stylish tones for exquisite upholstery and heavyweight curtains.","<h1>fabric guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics, please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/INSPIRY-FABRIC-CARE.pdf""><span style=color:#696969;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FCL7047-01-P,,,no,no,,362,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7047-01.jpg ! alt : Christian Lacroix Fabric La Rocelle ! title : Christian Lacroix Fabric La Rocelle 1 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-la-rocelle/,,,,,,,,,,,,variable,,"Fabric > Curtains",,,yes,,2022-03-18T06:32:53+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"Christian Lacroix Fabric",1|1|0,,,,,"Paradis Barbares",2|1|0,,"Bleu Paon|Ebene|Lin|Liseron",4|1|1,"Bleu Paon","35% Wool 35% Acrylic 23% Polyester 7% Cotton",7|1|0,,Free,16|1|0,,,,,"La Rocelle",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories, Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plain,13|1|0,,,,,,,,"Designed By The House Of Christian Lacroix In Paris, Shipped From The Uk",14|1|0,,Texture,6|1|0,,,,,,,,"25000 Martindale",12|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139Cm,10|1|0,,,,,,,
"Christian Lacroix Fabric La Rocelle - Bleu Paon",variation-999535558-of-christian-lacroix-fabric-la-rocelle,999534992,999535562,,"Colour: Bleu Paon",publish,,0,"2022-04-17 10:48:00",1049,closed,FCL7047-01,FCL7047-01-P,,no,no,,362,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7047-01-1.jpg ! alt :  ! title : FCL7047-01 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-la-rocelle/,,,,,,,,,,,,,,,,"Free Shipping",,1416859649,,0,"Bleu Paon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric La Rocelle - Ebene",variation-999535560-of-christian-lacroix-fabric-la-rocelle,999534992,999535564,,"Colour: Ebene",publish,,0,"2022-04-17 10:48:01",1049,closed,FCL7047-02,FCL7047-01-P,,no,no,,362,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7047-02.jpg ! alt :  ! title : FCL7047-02 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-la-rocelle/,,,,,,,,,,,,,,,,"Free Shipping",,1416853417,,0,Ebene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric La Rocelle - Liseron",variation-999535562-of-christian-lacroix-fabric-la-rocelle,999534992,999535566,,"Colour: Liseron",publish,,0,"2022-04-17 10:48:02",1049,closed,FCL7047-03,FCL7047-01-P,,no,no,,362,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7047-03.jpg ! alt :  ! title : FCL7047-03 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-la-rocelle/,,,,,,,,,,,,,,,,"Free Shipping",,1416754550,,0,Liseron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric La Rocelle - Lin",variation-999535564-of-christian-lacroix-fabric-la-rocelle,999534992,999535568,,"Colour: Lin",publish,,0,"2022-04-17 10:48:02",1049,closed,FCL7047-04,FCL7047-01-P,,no,no,,362,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7047-04.jpg ! alt :  ! title : FCL7047-04 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-la-rocelle/,,,,,,,,,,,,,,,,"Free Shipping",,1416852098,,0,Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage",christian-lacroix-fabric-le-gres-plage,,999534994,"A durable and glamorous upholstery boucle weave designed to coordinate with Maison Christian Lacroix fabric and wallpaper collections. This hard-wearing yarn dyed fabric is available in an all-encompassing colour palette from signature bold shades to neutral tones.","<h1>fabric guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics, please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/INSPIRY-FABRIC-CARE.pdf""><span style=color:#696969;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FCL7048-01-P,,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-01.jpg ! alt : Christian Lacroix Fabric Le Gres Plage ! title : Christian Lacroix Fabric Le Gres Plage 1 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,variable,,"Fabric > Upholstery",,,yes,,2022-03-18T06:32:53+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"Christian Lacroix Fabric",1|1|0,,,,,"Paradis Barbares",2|1|0,,"Bleu Paon|Bourgeon|Ecorce|Iris|Liseron|Maduro|Nuit|Oeillet|Printemps|Seigle|Souris",4|1|1,Nuit,"52% Polyester 22% Viscose 21% Cotton 4% Acrylic 1% Other Fibre",7|1|0,,Free,16|1|0,,,,,"Le Gres Plage",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories, Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plain,13|1|0,,,,,,,,"Designed By The House Of Christian Lacroix In Paris, Shipped From The Uk",14|1|0,,"Texture / Plain",6|1|0,,,,,,,,"40000 Martindale",12|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139Cm,10|1|0,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Nuit",variation-999535566-of-christian-lacroix-fabric-le-gres-plage,999534994,999535571,,"Colour: Nuit",publish,,0,"2022-04-17 10:48:04",1049,closed,FCL7048-01,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-01-1.jpg ! alt :  ! title : FCL7048-01 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416847753,,0,Nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Ecorce",variation-999535568-of-christian-lacroix-fabric-le-gres-plage,999534994,999535573,,"Colour: Ecorce",publish,,0,"2022-04-17 10:48:05",1049,closed,FCL7048-02,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-02.jpg ! alt :  ! title : FCL7048-02 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416754549,,0,Ecorce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Souris",variation-999535570-of-christian-lacroix-fabric-le-gres-plage,999534994,999535575,,"Colour: Souris",publish,,0,"2022-04-17 10:48:05",1049,closed,FCL7048-03,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-03.jpg ! alt :  ! title : FCL7048-03 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416858038,,0,Souris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Liseron",variation-999535572-of-christian-lacroix-fabric-le-gres-plage,999534994,999535577,,"Colour: Liseron",publish,,0,"2022-04-17 10:48:07",1049,closed,FCL7048-04,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-04.jpg ! alt :  ! title : FCL7048-04 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416856644,,0,Liseron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Seigle",variation-999535574-of-christian-lacroix-fabric-le-gres-plage,999534994,999535579,,"Colour: Seigle",publish,,0,"2022-04-17 10:48:07",1049,closed,FCL7048-05,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-05.jpg ! alt :  ! title : FCL7048-05 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416854925,,0,Seigle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Maduro",variation-999535576-of-christian-lacroix-fabric-le-gres-plage,999534994,999535581,,"Colour: Maduro",publish,,0,"2022-04-17 10:48:09",1049,closed,FCL7048-06,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-06.jpg ! alt :  ! title : FCL7048-06 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416850997,,0,Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Lacroix Fabric Le Gres Plage - Iris",variation-999535578-of-christian-lacroix-fabric-le-gres-plage,999534994,999535583,,"Colour: Iris",publish,,0,"2022-04-17 10:48:10",1049,closed,FCL7048-07,FCL7048-01-P,,no,no,,239,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FCL7048-07.jpg ! alt :  ! title : FCL7048-07 ! desc :  ! caption : ",,https://localhost/products/christian-lacroix-fabric-le-gres-plage/,,,,,,,,,,,,,,,,"Free Shipping",,1416851611,,0,Iris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
